,Time,Country,Young to Working Age Dependency Ratio
1424,2015,Pakistan,66.63406829009531
1425,2016,Pakistan,66.33497011431969
1426,2017,Pakistan,65.84626894863237
1427,2018,Pakistan,65.16195253938605
1428,2019,Pakistan,64.44828581795437
1429,2020,Pakistan,63.65531550278361
1430,2021,Pakistan,62.782208683581395
1431,2022,Pakistan,61.807088944449006
1432,2023,Pakistan,60.73701451534195
1433,2024,Pakistan,59.660792635994575
1434,2025,Pakistan,58.57259242075303
1435,2026,Pakistan,57.48686480588858
1436,2027,Pakistan,56.42968283544759
1437,2028,Pakistan,55.41707553491999
1438,2029,Pakistan,54.48189939205066
1439,2030,Pakistan,53.653003604150044
1440,2031,Pakistan,52.90666352459033
1441,2032,Pakistan,52.20840102595
1442,2033,Pakistan,51.54444468995235
1443,2034,Pakistan,50.901244416761415
1444,2035,Pakistan,50.274198251624036
1445,2036,Pakistan,49.6772306587948
1446,2037,Pakistan,49.09526308896253
1447,2038,Pakistan,48.51338000902558
1448,2039,Pakistan,47.93907306274014
1449,2040,Pakistan,47.362717850109895
1450,2041,Pakistan,46.77062257784453
1451,2042,Pakistan,46.16931217548078
1452,2043,Pakistan,45.57587302486566
1453,2044,Pakistan,44.990613377135816
1454,2045,Pakistan,44.40785589008107
1455,2046,Pakistan,43.830963629121634
1456,2047,Pakistan,43.25632680270647
1457,2048,Pakistan,42.68231124109558
1458,2049,Pakistan,42.108660688171305
1459,2050,Pakistan,41.53988109620664
1460,2051,Pakistan,40.984944575406246
1461,2052,Pakistan,40.45541924564793
1462,2053,Pakistan,39.94756962628572
1463,2054,Pakistan,39.45800981533833
1464,2055,Pakistan,38.99809509979345
1465,2056,Pakistan,38.57077588291061
1466,2057,Pakistan,38.16124069353143
1467,2058,Pakistan,37.75622458276747
1468,2059,Pakistan,37.36865652654129
1469,2060,Pakistan,37.003399344650646
1470,2061,Pakistan,36.65331761422191
1471,2062,Pakistan,36.320818495371086
1472,2063,Pakistan,36.018083256446644
1473,2064,Pakistan,35.744054638756744
1474,2065,Pakistan,35.483017060195735
1475,2066,Pakistan,35.22564340907474
1476,2067,Pakistan,34.97243964732405
1477,2068,Pakistan,34.727093215595275
1478,2069,Pakistan,34.48444979929803
1479,2070,Pakistan,34.236967659517255
1480,2071,Pakistan,33.98605753516253
1481,2072,Pakistan,33.74146078145358
1482,2073,Pakistan,33.50100506741374
1483,2074,Pakistan,33.25714986469642
1484,2075,Pakistan,33.0173643388015
1485,2076,Pakistan,32.78839099037186
1486,2077,Pakistan,32.565777067737024
1487,2078,Pakistan,32.33600574530237
1488,2079,Pakistan,32.103660259263044
1489,2080,Pakistan,31.86961802528252
1490,2081,Pakistan,31.63377115764651
1491,2082,Pakistan,31.40991544198669
1492,2083,Pakistan,31.19645924906947
1493,2084,Pakistan,30.99009435347625
1494,2085,Pakistan,30.79256022428392
1495,2086,Pakistan,30.603348444500416
1496,2087,Pakistan,30.424304493489856
1497,2088,Pakistan,30.261142796095047
1498,2089,Pakistan,30.111255663559238
1499,2090,Pakistan,29.96893705039213
1500,2091,Pakistan,29.83027269796291
1501,2092,Pakistan,29.702020904492265
1502,2093,Pakistan,29.58537841965966
1503,2094,Pakistan,29.47103771405255
1504,2095,Pakistan,29.361178015626415
1505,2096,Pakistan,29.257493739563067
1506,2097,Pakistan,29.155125557216632
1507,2098,Pakistan,29.04912758020302
1508,2099,Pakistan,28.945148405781918
1509,2100,Pakistan,28.845681809290774
1510,1950,Republic of Korea,79.00995132644681
1511,1951,Republic of Korea,79.2159096726419
1512,1952,Republic of Korea,78.34422091492202
1513,1953,Republic of Korea,76.83600515205794
1514,1954,Republic of Korea,75.52984507428316
1515,1955,Republic of Korea,74.62611453627795
1516,1956,Republic of Korea,74.07628296596904
1517,1957,Republic of Korea,73.86046143096847
1518,1958,Republic of Korea,74.27943876789645
1519,1959,Republic of Korea,75.32531278115849
1520,1960,Republic of Korea,76.49695134431352
1521,1961,Republic of Korea,77.63672272069337
1522,1962,Republic of Korea,78.87673387345431
1523,1963,Republic of Korea,80.12923328854356
1524,1964,Republic of Korea,81.16142485639544
1525,1965,Republic of Korea,81.94177344985675
1526,1966,Republic of Korea,82.39012564290358
1527,1967,Republic of Korea,82.0381619485601
1528,1968,Republic of Korea,81.16224892593954
1529,1969,Republic of Korea,79.99383618617803
1530,1970,Republic of Korea,78.16405633408573
1531,1971,Republic of Korea,76.19858748483458
1532,1972,Republic of Korea,74.39717031132042
1533,1973,Republic of Korea,72.26484030344264
1534,1974,Republic of Korea,69.78123620635021
1535,1975,Republic of Korea,67.07758935576487
1536,1976,Republic of Korea,64.21177140104314
1537,1977,Republic of Korea,61.474853442118295
1538,1978,Republic of Korea,58.96115204271856
1539,1979,Republic of Korea,56.82381088642325
1540,1980,Republic of Korea,55.030557902405896
1541,1981,Republic of Korea,53.423193462915904
1542,1982,Republic of Korea,51.98421732442148
1543,1983,Republic of Korea,50.427822948794486
1544,1984,Republic of Korea,48.54985208390632
1545,1985,Republic of Korea,46.459718709449575
1546,1986,Republic of Korea,44.32974001959564
1547,1987,Republic of Korea,42.30365900842213
1548,1988,Republic of Korea,40.4818421474427
1549,1989,Republic of Korea,38.86015567643462
1550,1990,Republic of Korea,37.47331802502773
1551,1991,Republic of Korea,36.33461576204601
1552,1992,Republic of Korea,35.36006261195896
1553,1993,Republic of Korea,34.50883869398314
1554,1994,Republic of Korea,33.634509887938705
1555,1995,Republic of Korea,32.61155425696923
1556,1996,Republic of Korea,31.579222556137545
1557,1997,Republic of Korea,30.691382296309378
1558,1998,Republic of Korea,29.985349260630596
1559,1999,Republic of Korea,29.48771824109777
1560,2000,Republic of Korea,29.202920955792372
1561,2001,Republic of Korea,28.940453677285095
1562,2002,Republic of Korea,28.56032223392781
1563,2003,Republic of Korea,28.104348220966436
1564,2004,Republic of Korea,27.557800620158705
1565,2005,Republic of Korea,26.880665271531722
1566,2006,Republic of Korea,26.08378889787269
1567,2007,Republic of Korea,25.210923277237963
1568,2008,Republic of Korea,24.307039660188064
1569,2009,Republic of Korea,23.434032571483236
1570,2010,Republic of Korea,22.603891049375115
1571,2011,Republic of Korea,21.704285612959602
1572,2012,Republic of Korea,20.804907918753372
1573,2013,Republic of Korea,20.046859568682727
1574,2014,Republic of Korea,19.401297496081465
1575,2015,Republic of Korea,18.79501063525978
1576,2016,Republic of Korea,18.248367076404275
1577,2017,Republic of Korea,17.857740150058238
1578,2018,Republic of Korea,17.530085887593415
1579,2019,Republic of Korea,17.181811879552974
1580,2020,Republic of Korea,16.896738254519555
1581,2021,Republic of Korea,16.642702275071418
1582,2022,Republic of Korea,16.312510787150185
1583,2023,Republic of Korea,15.961949528422714
1584,2024,Republic of Korea,15.678015974472231
1585,2025,Republic of Korea,15.430127344895569
1586,2026,Republic of Korea,15.151422983511242
1587,2027,Republic of Korea,14.833558468509295
1588,2028,Republic of Korea,14.551252174970116
1589,2029,Republic of Korea,14.319469298116589
1590,2030,Republic of Korea,14.092081680345853
1591,2031,Republic of Korea,13.901702678564973
1592,2032,Republic of Korea,13.815691026251905
1593,2033,Republic of Korea,13.857635210932015
1594,2034,Republic of Korea,13.990830890717424
1595,2035,Republic of Korea,14.175105765886912
1596,2036,Republic of Korea,14.382337714363446
1597,2037,Republic of Korea,14.586402237887642
1598,2038,Republic of Korea,14.771278741974642
1599,2039,Republic of Korea,14.933793672028175
1600,2040,Republic of Korea,15.056407475150557
1601,2041,Republic of Korea,15.13157220232561
1602,2042,Republic of Korea,15.187713353838145
1603,2043,Republic of Korea,15.237184059324543
1604,2044,Republic of Korea,15.288624321572703
1605,2045,Republic of Korea,15.364276740966766
1606,2046,Republic of Korea,15.45150755964766
1607,2047,Republic of Korea,15.537248008114585
1608,2048,Republic of Korea,15.60479286746544
1609,2049,Republic of Korea,15.639444612638787
1610,2050,Republic of Korea,15.65809988736389
1611,2051,Republic of Korea,15.674067111633514
1612,2052,Republic of Korea,15.691445277921781
1613,2053,Republic of Korea,15.707179943458707
1614,2054,Republic of Korea,15.723090143810122
1615,2055,Republic of Korea,15.748301615890167
1616,2056,Republic of Korea,15.790448035555771
1617,2057,Republic of Korea,15.853025065116752
1618,2058,Republic of Korea,15.923386164233358
1619,2059,Republic of Korea,15.995965644248825
1620,2060,Republic of Korea,16.077148267336337
1621,2061,Republic of Korea,16.17242645659634
1622,2062,Republic of Korea,16.283575522960188
1623,2063,Republic of Korea,16.41246088226091
1624,2064,Republic of Korea,16.564227754702713
1625,2065,Republic of Korea,16.75135135560742
1626,2066,Republic of Korea,16.949924415023965
1627,2067,Republic of Korea,17.116504152397727
1628,2068,Republic of Korea,17.276397791242946
1629,2069,Republic of Korea,17.45449073227987
1630,2070,Republic of Korea,17.62928424257862
1631,2071,Republic of Korea,17.806245414674297
1632,2072,Republic of Korea,18.014496424020795
1633,2073,Republic of Korea,18.23928079572864
1634,2074,Republic of Korea,18.452699927193336
1635,2075,Republic of Korea,18.66202934697137
1636,2076,Republic of Korea,18.878753109987066
1637,2077,Republic of Korea,19.09804982947368
1638,2078,Republic of Korea,19.293266016397556
1639,2079,Republic of Korea,19.462655266392602
1640,2080,Republic of Korea,19.626059259109013
1641,2081,Republic of Korea,19.772092951500998
1642,2082,Republic of Korea,19.872637775461747
1643,2083,Republic of Korea,19.91477157838123
1644,2084,Republic of Korea,19.911336874900112
1645,2085,Republic of Korea,19.880047409411546
1646,2086,Republic of Korea,19.83853539171324
1647,2087,Republic of Korea,19.7874437796963
1648,2088,Republic of Korea,19.727078627861097
1649,2089,Republic of Korea,19.667281927428238
1650,2090,Republic of Korea,19.61493790133501
1651,2091,Republic of Korea,19.57363175922062
1652,2092,Republic of Korea,19.547599109386415
1653,2093,Republic of Korea,19.5395190080188
1654,2094,Republic of Korea,19.54962210380257
1655,2095,Republic of Korea,19.583152678559205
1656,2096,Republic of Korea,19.635429076308398
1657,2097,Republic of Korea,19.699202197235813
1658,2098,Republic of Korea,19.78020441297334
1659,2099,Republic of Korea,19.87198278731561
1660,2100,Republic of Korea,19.96814953226149
1661,1950,Russian Federation,44.79051636736073
1662,1951,Russian Federation,44.20730455684709
1663,1952,Russian Federation,43.1575992858546
1664,1953,Russian Federation,42.01220349490134
1665,1954,Russian Federation,41.47749449671941
1666,1955,Russian Federation,41.75929053941502
1667,1956,Russian Federation,42.60061525808786
1668,1957,Russian Federation,43.91248079046681
1669,1958,Russian Federation,44.82555460517344
1670,1959,Russian Federation,46.02414458790303
1671,1960,Russian Federation,47.99927115026338
1672,1961,Russian Federation,48.960199118567736
1673,1962,Russian Federation,48.88216027590676
1674,1963,Russian Federation,48.46309885687102
1675,1964,Russian Federation,47.498263476310285
1676,1965,Russian Federation,46.2364034436389
1677,1966,Russian Federation,44.96488957431095
1678,1967,Russian Federation,43.62200801674266
1679,1968,Russian Federation,42.34689146853202
1680,1969,Russian Federation,41.01014696210634
1681,1970,Russian Federation,39.53023538577845
1682,1971,Russian Federation,38.20385807259626
1683,1972,Russian Federation,37.074554184061945
1684,1973,Russian Federation,35.944186926935814
1685,1974,Russian Federation,34.86934142011053
1686,1975,Russian Federation,33.89904186092529
1687,1976,Russian Federation,33.0416351037916
1688,1977,Russian Federation,32.370211454905814
1689,1978,Russian Federation,31.88745077804011
1690,1979,Russian Federation,31.684653233228843
1691,1980,Russian Federation,31.746614591961414
1692,1981,Russian Federation,31.90467358207345
1693,1982,Russian Federation,32.17561644981548
1694,1983,Russian Federation,32.65654030673332
1695,1984,Russian Federation,33.178056634460866
1696,1985,Russian Federation,33.5323667370069
1697,1986,Russian Federation,33.79803843400626
1698,1987,Russian Federation,34.04050616936395
1699,1988,Russian Federation,34.279254106390525
1700,1989,Russian Federation,34.37538042401338
1701,1990,Russian Federation,34.26762182787814
1702,1991,Russian Federation,34.07805722309607
1703,1992,Russian Federation,33.76642243950093
1704,1993,Russian Federation,33.34697335445955
1705,1994,Russian Federation,32.87881612386534
1706,1995,Russian Federation,32.30260212314213
1707,1996,Russian Federation,31.55957945476547
1708,1997,Russian Federation,30.585250475866093
1709,1998,Russian Federation,29.286871564631667
1710,1999,Russian Federation,27.8243434334894
1711,2000,Russian Federation,26.424742383600947
1712,2001,Russian Federation,25.02061590117733
1713,2002,Russian Federation,23.614840824819915
1714,2003,Russian Federation,22.577671730095396
1715,2004,Russian Federation,21.95084327371984
1716,2005,Russian Federation,21.42179910862008
1717,2006,Russian Federation,21.01210470294148
1718,2007,Russian Federation,20.80026702283964
1719,2008,Russian Federation,20.790709602262254
1720,2009,Russian Federation,20.91797871372944
1721,2010,Russian Federation,21.04221037797763
1722,2011,Russian Federation,21.350814248297606
1723,2012,Russian Federation,21.96511190390431
1724,2013,Russian Federation,22.66690441342247
1725,2014,Russian Federation,23.43062804495174
1726,2015,Russian Federation,24.234410231638936
1727,2016,Russian Federation,24.98510713936148
1728,2017,Russian Federation,25.5806113083501
1729,2018,Russian Federation,25.948136920695518
1730,2019,Russian Federation,26.190520392472997
1731,2020,Russian Federation,26.383456957909353
1732,2021,Russian Federation,26.571318401307654
1733,2022,Russian Federation,26.62380561929917
1734,2023,Russian Federation,26.51867621068911
1735,2024,Russian Federation,26.369242360496465
1736,2025,Russian Federation,26.219690018142778
1737,2026,Russian Federation,25.961180888549002
1738,2027,Russian Federation,25.47385889047213
1739,2028,Russian Federation,24.870800943716063
1740,2029,Russian Federation,24.20978752541653
1741,2030,Russian Federation,23.480998447276914
1742,2031,Russian Federation,22.746711399278205
1743,2032,Russian Federation,22.160394036443424
1744,2033,Russian Federation,21.762110106109567
1745,2034,Russian Federation,21.511093329869183
1746,2035,Russian Federation,21.4071327704761
1747,2036,Russian Federation,21.39544004288143
1748,2037,Russian Federation,21.450044107258236
1749,2038,Russian Federation,21.55714737714613
1750,2039,Russian Federation,21.71187863333656
1751,2040,Russian Federation,21.931746200215706
1752,2041,Russian Federation,22.210083784943315
1753,2042,Russian Federation,22.533428610479373
1754,2043,Russian Federation,22.902886894920115
1755,2044,Russian Federation,23.311703129972518
1756,2045,Russian Federation,23.76377575073196
1757,2046,Russian Federation,24.233252535175822
1758,2047,Russian Federation,24.702745556530996
1759,2048,Russian Federation,25.191937169906797
1760,2049,Russian Federation,25.6634864797712
1761,2050,Russian Federation,26.09958403250977
1762,2051,Russian Federation,26.50176989061586
1763,2052,Russian Federation,26.854958842432495
1764,2053,Russian Federation,27.139298465333518
1765,2054,Russian Federation,27.339127641948828
1766,2055,Russian Federation,27.460194360327417
1767,2056,Russian Federation,27.469004155763454
1768,2057,Russian Federation,27.344493327557746
1769,2058,Russian Federation,27.10202228962287
1770,2059,Russian Federation,26.786572421184896
1771,2060,Russian Federation,26.44294300671633
1772,2061,Russian Federation,26.07325395444584
1773,2062,Russian Federation,25.68573796290517
1774,2063,Russian Federation,25.318642783875976
1775,2064,Russian Federation,24.98977093750039
1776,2065,Russian Federation,24.70217960448201
1777,2066,Russian Federation,24.467403359555853
1778,2067,Russian Federation,24.29491626192137
1779,2068,Russian Federation,24.19719880575812
1780,2069,Russian Federation,24.159457802671753
1781,2070,Russian Federation,24.169359022416813
1782,2071,Russian Federation,24.22513559074957
1783,2072,Russian Federation,24.34203707035786
1784,2073,Russian Federation,24.52612435505971
1785,2074,Russian Federation,24.75099330560273
1786,2075,Russian Federation,24.996571116855968
1787,2076,Russian Federation,25.273225608851646
1788,2077,Russian Federation,25.592368673888384
1789,2078,Russian Federation,25.925671018470297
1790,2079,Russian Federation,26.253918739976754
1791,2080,Russian Federation,26.581861927292895
1792,2081,Russian Federation,26.887734924479762
1793,2082,Russian Federation,27.121018243340128
1794,2083,Russian Federation,27.263941185069385
1795,2084,Russian Federation,27.334773884038892
1796,2085,Russian Federation,27.34719433273928
1797,2086,Russian Federation,27.30747651371102
1798,2087,Russian Federation,27.222919669695045
1799,2088,Russian Federation,27.106207118807905
1800,2089,Russian Federation,26.96470088010312
1801,2090,Russian Federation,26.797053955581383
1802,2091,Russian Federation,26.61092371006574
1803,2092,Russian Federation,26.41980490040193
1804,2093,Russian Federation,26.224888752140092
1805,2094,Russian Federation,26.029857462116713
1806,2095,Russian Federation,25.84190173069343
1807,2096,Russian Federation,25.66927250663079
1808,2097,Russian Federation,25.521978915896288
1809,2098,Russian Federation,25.404087638776996
1810,2099,Russian Federation,25.316392663180583
1811,2100,Russian Federation,25.263508291110035
1812,1950,United States of America,41.75033329463126
1813,1951,United States of America,42.65182079258934
1814,1952,United States of America,43.527178681572785
1815,1953,United States of America,44.815117339905356
1816,1954,United States of America,46.00531015500701
1817,1955,United States of America,47.13786996968965
1818,1956,United States of America,48.31156914385969
1819,1957,United States of America,49.304637802543915
1820,1958,United States of America,49.90700344349933
1821,1959,United States of America,50.56669949341639
1822,1960,United States of America,51.39740920499063
1823,1961,United States of America,51.711546175202336
1824,1962,United States of America,51.34887504692717
1825,1963,United States of America,50.97981765363008
1826,1964,United States of America,50.95260218629352
1827,1965,United States of America,51.0825638268689
1828,1966,United States of America,50.282392399835764
1829,1967,United States of America,49.01820701412361
1830,1968,United States of America,47.99573807878269
1831,1969,United States of America,46.82449866312592
1832,1970,United States of America,45.68318572666113
1833,1971,United States of America,44.49034932231386
1834,1972,United States of America,43.14217077632328
1835,1973,United States of America,41.705710292121246
1836,1974,United States of America,40.32027977540705
1837,1975,United States of America,38.96880990553007
1838,1976,United States of America,37.654839363621164
1839,1977,United States of America,36.48837525881342
1840,1978,United States of America,35.46178383260346
1841,1979,United States of America,34.584477377726806
1842,1980,United States of America,33.9214746567321
1843,1981,United States of America,33.47932548799718
1844,1982,United States of America,33.1748569948854
1845,1983,United States of America,32.87459794930386
1846,1984,United States of America,32.58569269078164
1847,1985,United States of America,32.30231173163396
1848,1986,United States of America,32.04410319892772
1849,1987,United States of America,31.970722495121112
1850,1988,United States of America,32.12355713430279
1851,1989,United States of America,32.350812595763635
1852,1990,United States of America,32.58315191652733
1853,1991,United States of America,32.85968457214579
1854,1992,United States of America,33.112942147245164
1855,1993,United States of America,33.263190404404035
1856,1994,United States of America,33.296509815546706
1857,1995,United States of America,33.20824783082791
1858,1996,United States of America,33.045152705663156
1859,1997,United States of America,32.88152689183801
1860,1998,United States of America,32.736989852959766
1861,1999,United States of America,32.57574948374134
1862,2000,United States of America,32.33683279978077
1863,2001,United States of America,32.04770059610173
1864,2002,United States of America,31.754707462654242
1865,2003,United States of America,31.45886948142438
1866,2004,United States of America,31.123861976097317
1867,2005,United States of America,30.749299917297755
1868,2006,United States of America,30.40495275594191
1869,2007,United States of America,30.144459612258746
1870,2008,United States of America,29.966782931910313
1871,2009,United States of America,29.79997635443953
1872,2010,United States of America,29.605699811446325
1873,2011,United States of America,29.474529626654196
1874,2012,United States of America,29.416284721327564
1875,2013,United States of America,29.34713231950743
1876,2014,United States of America,29.23403188758318
1877,2015,United States of America,29.07289555995262
1878,2016,United States of America,28.984422473922137
1879,2017,United States of America,28.926175244058346
1880,2018,United States of America,28.787719565998334
1881,2019,United States of America,28.6165297103948
1882,2020,United States of America,28.363255246277507
1883,2021,United States of America,28.032538085807783
1884,2022,United States of America,27.66717402377739
1885,2023,United States of America,27.30241497945024
1886,2024,United States of America,27.00824541984485
1887,2025,United States of America,26.792765950085794
1888,2026,United States of America,26.631156732363593
1889,2027,United States of America,26.48565252552081
1890,2028,United States of America,26.352411785854173
1891,2029,United States of America,26.22601151694684
1892,2030,United States of America,26.090800358447453
1893,2031,United States of America,25.96395094743776
1894,2032,United States of America,25.86990451550687
1895,2033,United States of America,25.834626264077155
1896,2034,United States of America,25.856155236816896
1897,2035,United States of America,25.943110251618695
1898,2036,United States of America,26.052758028439772
1899,2037,United States of America,26.119803066785742
1900,2038,United States of America,26.15582846020295
1901,2039,United States of America,26.179447178319297
1902,2040,United States of America,26.19008808327856
1903,2041,United States of America,26.182679353229165
1904,2042,United States of America,26.16802932939774
1905,2043,United States of America,26.146628807648785
1906,2044,United States of America,26.1230753680705
1907,2045,United States of America,26.096343193573134
1908,2046,United States of America,26.055138482978236
1909,2047,United States of America,25.993412847377574
1910,2048,United States of America,25.90735724795867
1911,2049,United States of America,25.809669988638472
1912,2050,United States of America,25.70740583531271
1913,2051,United States of America,25.59419485108487
1914,2052,United States of America,25.47417731933223
1915,2053,United States of America,25.358853241304452
1916,2054,United States of America,25.256256375033498
1917,2055,United States of America,25.17212360354725
1918,2056,United States of America,25.10113248663825
1919,2057,United States of America,25.03134070256763
1920,2058,United States of America,24.964953023417564
1921,2059,United States of America,24.904052469338474
1922,2060,United States of America,24.852451883581335
1923,2061,United States of America,24.813466206745645
1924,2062,United States of America,24.790285697774443
1925,2063,United States of America,24.79248049566809
1926,2064,United States of America,24.816214619916376
1927,2065,United States of America,24.86188838171355
1928,2066,United States of America,24.92815187119973
1929,2067,United States of America,25.00372881354051
1930,2068,United States of America,25.091067950794194
1931,2069,United States of America,25.18077238506531
1932,2070,United States of America,25.267141771325687
1933,2071,United States of America,25.36348022555044
1934,2072,United States of America,25.46738965674305
1935,2073,United States of America,25.563496532417346
1936,2074,United States of America,25.640225038923205
1937,2075,United States of America,25.69770957149219
1938,2076,United States of America,25.738584386912926
1939,2077,United States of America,25.76361279407641
1940,2078,United States of America,25.773868995388632
1941,2079,United States of America,25.772853074104574
1942,2080,United States of America,25.76262440707672
1943,2081,United States of America,25.74071384756216
1944,2082,United States of America,25.704024305605657
1945,2083,United States of America,25.652359939401563
1946,2084,United States of America,25.597014547992263
1947,2085,United States of America,25.537027871317715
1948,2086,United States of America,25.468162583979364
1949,2087,United States of America,25.40015576849165
1950,2088,United States of America,25.33887929184137
1951,2089,United States of America,25.28871219696321
1952,2090,United States of America,25.246700136832494
1953,2091,United States of America,25.214030051648727
1954,2092,United States of America,25.19214973920369
1955,2093,United States of America,25.17723888965912
1956,2094,United States of America,25.171776287928527
1957,2095,United States of America,25.17855783092648
1958,2096,United States of America,25.199251671533162
1959,2097,United States of America,25.225765238333647
1960,2098,United States of America,25.253910964881943
1961,2099,United States of America,25.280993424633213
1962,2100,United States of America,25.307610328889524
